date,state,location,so2,no2,rspm,spm,pm2_5
1997-01-01,Andhra Pradesh,Hyderabad,28.0,57.1,,438.0,
1997-01-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,95.0,
1997-01-01,Andhra Pradesh,Hyderabad,12.3,9.0,,78.0,
1997-01-01,Andhra Pradesh,Hyderabad,22.1,28.4,,182.0,
1997-01-01,Andhra Pradesh,Hyderabad,20.0,16.0,,111.0,
1997-02-01,Andhra Pradesh,Vishakhapatnam,33.9,40.2,,362.0,
1997-02-01,Andhra Pradesh,Vishakhapatnam,35.7,76.9,,263.0,
1997-02-01,Andhra Pradesh,Vishakhapatnam,78.7,265.2,,275.0,
1997-02-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,98.0,
1997-02-01,Andhra Pradesh,Hyderabad,11.6,10.0,,95.0,
1997-02-01,Andhra Pradesh,Hyderabad,11.9,23.7,,215.0,
1997-02-01,Andhra Pradesh,Hyderabad,15.6,22.7,,192.0,
1997-03-01,Andhra Pradesh,Vishakhapatnam,43.2,34.7,,368.0,
1997-03-01,Andhra Pradesh,Vishakhapatnam,55.0,80.8,,267.0,
1997-03-01,Andhra Pradesh,Vishakhapatnam,50.7,217.8,,262.0,
1997-03-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,81.0,
1997-03-01,Andhra Pradesh,Hyderabad,7.9,29.5,,193.0,
1997-03-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,120.0,
1997-03-01,Andhra Pradesh,Hyderabad,13.6,10.2,,143.0,
1997-03-01,Andhra Pradesh,Hyderabad,11.2,19.2,,203.0,
1997-03-01,Andhra Pradesh,Hyderabad,16.2,21.8,,216.0,
1997-04-01,Andhra Pradesh,Vishakhapatnam,24.4,33.7,,238.0,
1997-04-01,Andhra Pradesh,Vishakhapatnam,24.0,29.7,,132.0,
1997-04-01,Andhra Pradesh,Vishakhapatnam,43.7,75.1,,264.0,
1997-04-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,132.0,
1997-04-01,Andhra Pradesh,Hyderabad,32.8,86.1,,266.0,
1997-04-01,Andhra Pradesh,Hyderabad,10.4,33.8,,33.0,
1997-04-01,Andhra Pradesh,Hyderabad,12.3,8.0,,76.0,
1997-04-01,Andhra Pradesh,Hyderabad,12.0,14.7,,115.0,
1997-04-01,Andhra Pradesh,Hyderabad,13.2,15.2,,87.0,
1997-05-01,Andhra Pradesh,Vishakhapatnam,27.8,37.1,,300.0,
1997-05-01,Andhra Pradesh,Vishakhapatnam,26.1,28.4,,153.0,
1997-05-01,Andhra Pradesh,Vishakhapatnam,35.7,40.2,,284.0,
1997-05-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,318.0,
1997-05-01,Andhra Pradesh,Hyderabad,6.1,20.9,,70.0,
1997-05-01,Andhra Pradesh,Hyderabad,7.6,9.2,,99.0,
1997-05-01,Andhra Pradesh,Hyderabad,8.5,13.1,,126.0,
1997-05-01,Andhra Pradesh,Hyderabad,8.7,18.2,,128.0,
1997-06-01,Andhra Pradesh,Vishakhapatnam,37.2,33.8,,308.0,
1997-06-01,Andhra Pradesh,Vishakhapatnam,26.0,33.0,,140.0,
1997-06-01,Andhra Pradesh,Vishakhapatnam,48.3,62.6,,292.0,
1997-06-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,204.0,
1997-06-01,Andhra Pradesh,Hyderabad,32.5,41.2,,197.0,
1997-06-01,Andhra Pradesh,Hyderabad,20.7,44.7,,72.0,
1997-06-01,Andhra Pradesh,Hyderabad,6.1,5.6,,54.0,
1997-06-01,Andhra Pradesh,Hyderabad,9.0,8.1,,88.0,
1997-06-01,Andhra Pradesh,Hyderabad,6.9,14.6,,112.0,
1997-07-01,Andhra Pradesh,Vishakhapatnam,32.9,43.2,,314.0,
1997-07-01,Andhra Pradesh,Vishakhapatnam,35.3,35.6,,128.0,
1997-07-01,Andhra Pradesh,Vishakhapatnam,37.1,44.5,,159.0,
1997-07-01,Andhra Pradesh,Hyderabad,6.0,113.3,,146.0,
1997-07-01,Andhra Pradesh,Hyderabad,17.5,22.9,,213.0,
1997-07-01,Andhra Pradesh,Hyderabad,18.1,63.0,,108.0,
1997-07-01,Andhra Pradesh,Hyderabad,7.2,4.0,,59.0,
1997-07-01,Andhra Pradesh,Hyderabad,9.3,8.0,,105.0,
1997-07-01,Andhra Pradesh,Hyderabad,8.6,9.7,,118.0,
1997-08-01,Andhra Pradesh,Vishakhapatnam,22.5,33.3,,270.0,
1997-08-01,Andhra Pradesh,Vishakhapatnam,21.9,28.8,,115.0,
1997-08-01,Andhra Pradesh,Vishakhapatnam,27.7,67.7,,198.0,
1997-08-01,Andhra Pradesh,Hyderabad,38.1,123.3,,274.0,
1997-08-01,Andhra Pradesh,Hyderabad,36.9,46.1,,191.0,
1997-08-01,Andhra Pradesh,Hyderabad,29.1,28.7,,158.0,
1997-08-01,Andhra Pradesh,Hyderabad,6.3,6.8,,50.0,
1997-08-01,Andhra Pradesh,Hyderabad,12.0,10.9,,91.0,
1997-08-01,Andhra Pradesh,Hyderabad,8.5,6.5,,144.0,
1997-09-01,Andhra Pradesh,Vishakhapatnam,21.8,59.5,,330.0,
1997-09-01,Andhra Pradesh,Vishakhapatnam,28.0,39.9,,123.0,
1997-09-01,Andhra Pradesh,Vishakhapatnam,24.1,108.6,,199.0,
1997-09-01,Andhra Pradesh,Hyderabad,12.3,5.0,,54.0,
1997-09-01,Andhra Pradesh,Hyderabad,21.2,20.5,,111.0,
1997-09-01,Andhra Pradesh,Hyderabad,13.9,6.3,,134.0,
1997-10-01,Andhra Pradesh,Vishakhapatnam,21.0,38.5,,441.0,
1997-10-01,Andhra Pradesh,Vishakhapatnam,16.7,26.4,,151.0,
1997-10-01,Andhra Pradesh,Vishakhapatnam,16.6,40.1,,256.0,
1997-10-01,Andhra Pradesh,Hyderabad,7.2,10.4,,64.0,
1997-10-01,Andhra Pradesh,Hyderabad,13.4,26.7,,97.0,
1997-10-01,Andhra Pradesh,Hyderabad,15.0,11.5,,121.0,
1997-11-01,Andhra Pradesh,Vishakhapatnam,13.6,36.0,,344.0,
1997-11-01,Andhra Pradesh,Vishakhapatnam,12.2,26.9,,121.0,
1997-11-01,Andhra Pradesh,Vishakhapatnam,18.6,36.4,,262.0,
1997-11-01,Andhra Pradesh,Hyderabad,20.9,39.8,,279.0,
1997-11-01,Andhra Pradesh,Hyderabad,18.2,26.9,,77.0,
1997-11-01,Andhra Pradesh,Hyderabad,23.6,40.9,,186.0,
1997-11-01,Andhra Pradesh,Hyderabad,6.9,14.0,,107.0,
1997-11-01,Andhra Pradesh,Hyderabad,6.0,10.4,,60.0,
1997-11-01,Andhra Pradesh,Hyderabad,7.9,28.8,,88.0,
1997-12-01,Andhra Pradesh,Vishakhapatnam,11.8,32.4,,379.0,
1997-12-01,Andhra Pradesh,Vishakhapatnam,13.9,27.5,,117.0,
1997-12-01,Andhra Pradesh,Vishakhapatnam,27.3,33.6,,326.0,
1997-12-01,Andhra Pradesh,Hyderabad,17.7,42.8,,177.0,
1997-12-01,Andhra Pradesh,Hyderabad,10.1,19.1,,88.0,
1997-12-01,Andhra Pradesh,Hyderabad,22.6,46.9,,245.0,
1997-12-01,Andhra Pradesh,Hyderabad,6.0,8.6,,56.0,
1997-12-01,Andhra Pradesh,Hyderabad,8.1,25.1,,90.0,
1997-12-01,Andhra Pradesh,Hyderabad,6.2,11.3,,86.0,
1998-01-01,Andhra Pradesh,Vishakhapatnam,14.0,21.9,,211.0,
1998-01-01,Andhra Pradesh,Vishakhapatnam,10.1,20.8,,136.0,
1998-01-01,Andhra Pradesh,Vishakhapatnam,13.5,15.3,,169.0,
1998-01-01,Andhra Pradesh,Hyderabad,22.3,39.9,,216.0,
1998-01-01,Andhra Pradesh,Hyderabad,10.8,18.3,,154.0,
1998-01-01,Andhra Pradesh,Hyderabad,21.3,41.5,,327.0,
1998-01-01,Andhra Pradesh,Hyderabad,6.0,18.7,,124.0,
1998-01-01,Andhra Pradesh,Hyderabad,6.6,31.6,,226.0,
1998-01-01,Andhra Pradesh,Hyderabad,6.3,25.4,,195.0,
1998-02-01,Andhra Pradesh,Vishakhapatnam,14.1,20.8,,106.0,
1998-02-01,Andhra Pradesh,Vishakhapatnam,10.2,14.8,,89.0,
1998-02-01,Andhra Pradesh,Vishakhapatnam,14.1,11.1,,109.0,
1998-02-01,Andhra Pradesh,Hyderabad,22.5,45.1,,174.0,
1998-02-01,Andhra Pradesh,Hyderabad,9.6,12.4,,199.0,
1998-02-01,Andhra Pradesh,Hyderabad,23.0,35.2,,424.0,
1998-02-01,Andhra Pradesh,Hyderabad,6.0,14.0,,90.0,
1998-02-01,Andhra Pradesh,Hyderabad,6.7,49.1,,176.0,
1998-02-01,Andhra Pradesh,Hyderabad,6.3,15.6,,144.0,
1998-03-01,Andhra Pradesh,Vishakhapatnam,11.8,13.9,,130.0,
1998-03-01,Andhra Pradesh,Vishakhapatnam,11.6,10.7,,89.0,
1998-03-01,Andhra Pradesh,Vishakhapatnam,14.1,15.1,,122.0,
1998-03-01,Andhra Pradesh,Hyderabad,20.2,37.8,,246.0,
1998-03-01,Andhra Pradesh,Hyderabad,17.2,26.1,,205.0,
1998-03-01,Andhra Pradesh,Hyderabad,20.3,37.9,,292.0,
1998-03-01,Andhra Pradesh,Hyderabad,6.0,15.7,,85.0,
1998-03-01,Andhra Pradesh,Hyderabad,7.9,63.6,,159.0,
1998-03-01,Andhra Pradesh,Hyderabad,6.9,28.2,,120.0,
1998-04-01,Andhra Pradesh,Vishakhapatnam,10.4,13.5,,137.0,
1998-04-01,Andhra Pradesh,Vishakhapatnam,9.8,11.6,,76.0,
1998-04-01,Andhra Pradesh,Vishakhapatnam,13.8,11.9,,115.0,
1998-04-01,Andhra Pradesh,Hyderabad,6.5,13.9,,86.0,
1998-04-01,Andhra Pradesh,Hyderabad,8.8,60.1,,162.0,
1998-04-01,Andhra Pradesh,Hyderabad,6.7,26.3,,150.0,
1998-05-01,Andhra Pradesh,Vishakhapatnam,16.0,20.8,,221.0,
1998-05-01,Andhra Pradesh,Vishakhapatnam,13.5,19.6,,115.0,
1998-05-01,Andhra Pradesh,Vishakhapatnam,17.6,13.6,,186.0,
1998-05-01,Andhra Pradesh,Hyderabad,7.0,16.3,,88.0,
1998-05-01,Andhra Pradesh,Hyderabad,7.2,62.2,,81.0,
1998-05-01,Andhra Pradesh,Hyderabad,7.2,34.8,,137.0,
1998-06-01,Andhra Pradesh,Vishakhapatnam,14.8,28.2,,238.0,
1998-06-01,Andhra Pradesh,Vishakhapatnam,12.9,23.9,,142.0,
1998-06-01,Andhra Pradesh,Hyderabad,6.2,11.4,,101.0,
1998-06-01,Andhra Pradesh,Hyderabad,9.0,43.8,,131.0,
1998-06-01,Andhra Pradesh,Hyderabad,7.0,25.7,,168.0,
1998-07-01,Andhra Pradesh,Vishakhapatnam,11.8,21.0,,189.0,
1998-07-01,Andhra Pradesh,Vishakhapatnam,11.1,14.3,,82.0,
1998-07-01,Andhra Pradesh,Vishakhapatnam,10.4,14.3,,107.0,
1998-07-01,Andhra Pradesh,Hyderabad,6.1,10.1,,122.0,
1998-07-01,Andhra Pradesh,Hyderabad,8.4,36.7,,179.0,
1998-07-01,Andhra Pradesh,Hyderabad,7.4,13.4,,177.0,
1998-08-01,Andhra Pradesh,Hyderabad,6.4,16.9,,70.0,
1998-08-01,Andhra Pradesh,Hyderabad,14.2,66.0,,120.0,
1998-08-01,Andhra Pradesh,Hyderabad,6.3,16.3,,156.0,
1998-09-01,Andhra Pradesh,Hyderabad,7.0,47.6,,125.0,
1998-09-01,Andhra Pradesh,Hyderabad,6.2,20.1,,58.0,
1998-09-01,Andhra Pradesh,Hyderabad,6.7,21.1,,150.0,
1998-10-01,Andhra Pradesh,Hyderabad,4.6,19.9,,542.0,
1998-10-01,Andhra Pradesh,Hyderabad,4.0,18.5,,158.0,
1998-10-01,Andhra Pradesh,Hyderabad,6.3,19.2,,375.0,
1998-11-01,Andhra Pradesh,Hyderabad,8.1,11.9,,708.0,
1998-11-01,Andhra Pradesh,Hyderabad,2.4,29.5,,120.0,
1998-11-01,Andhra Pradesh,Hyderabad,9.4,46.5,,163.0,
1998-11-01,Andhra Pradesh,Hyderabad,9.9,15.3,,71.0,
1998-11-01,Andhra Pradesh,Hyderabad,23.3,60.3,,174.0,
1998-11-01,Andhra Pradesh,Hyderabad,13.0,16.6,,123.0,
1998-12-01,Andhra Pradesh,Vishakhapatnam,13.1,24.6,,321.0,
1998-12-01,Andhra Pradesh,Vishakhapatnam,11.7,17.7,,170.0,
1998-12-01,Andhra Pradesh,Vishakhapatnam,13.9,17.9,,161.0,
1998-12-01,Andhra Pradesh,Hyderabad,17.7,13.1,,327.0,
1998-12-01,Andhra Pradesh,Hyderabad,17.4,53.0,,252.0,
1998-12-01,Andhra Pradesh,Hyderabad,17.2,32.4,,273.0,
1998-12-01,Andhra Pradesh,Hyderabad,10.0,20.4,,64.0,
1998-12-01,Andhra Pradesh,Hyderabad,42.3,82.4,,239.0,
1998-12-01,Andhra Pradesh,Hyderabad,10.3,19.2,,149.0,
1999-01-01,Andhra Pradesh,Hyderabad,17.9,30.2,,108.0,
1999-01-01,Andhra Pradesh,Hyderabad,17.3,48.9,,345.0,
1999-01-01,Andhra Pradesh,Hyderabad,14.2,23.6,,121.0,
1999-01-01,Andhra Pradesh,Hyderabad,8.9,21.1,,173.0,
1999-01-01,Andhra Pradesh,Hyderabad,8.7,21.9,,88.0,
1999-01-01,Andhra Pradesh,Hyderabad,21.0,54.1,,276.0,
1999-01-01,Andhra Pradesh,Vishakhapatnam,15.5,28.1,,367.0,
1999-01-01,Andhra Pradesh,Vishakhapatnam,10.5,21.3,,152.0,
1999-01-01,Andhra Pradesh,Vishakhapatnam,18.4,25.1,,196.0,
1999-02-01,Andhra Pradesh,Hyderabad,15.4,21.8,,129.0,
1999-02-01,Andhra Pradesh,Hyderabad,19.2,45.0,,411.0,
1999-02-01,Andhra Pradesh,Hyderabad,13.0,25.3,,205.0,
1999-02-01,Andhra Pradesh,Hyderabad,9.4,12.1,,117.0,
1999-02-01,Andhra Pradesh,Hyderabad,11.6,15.1,,59.0,
1999-02-01,Andhra Pradesh,Hyderabad,43.8,37.7,,213.0,
1999-02-01,Andhra Pradesh,Vishakhapatnam,19.1,22.7,,322.0,
1999-02-01,Andhra Pradesh,Vishakhapatnam,13.0,14.9,,167.0,
1999-02-01,Andhra Pradesh,Vishakhapatnam,21.4,15.6,,138.0,
1999-03-01,Andhra Pradesh,Hyderabad,19.7,39.2,,124.0,
1999-03-01,Andhra Pradesh,Hyderabad,23.1,20.0,,374.0,
1999-03-01,Andhra Pradesh,Hyderabad,19.9,44.7,,305.0,
1999-03-01,Andhra Pradesh,Hyderabad,18.2,24.0,,216.0,
1999-03-01,Andhra Pradesh,Hyderabad,14.8,16.7,,84.0,
1999-03-01,Andhra Pradesh,Hyderabad,17.5,37.4,,268.0,
1999-03-01,Andhra Pradesh,Vishakhapatnam,20.5,17.7,,294.0,
1999-03-01,Andhra Pradesh,Vishakhapatnam,20.0,14.0,,255.0,
1999-03-01,Andhra Pradesh,Vishakhapatnam,14.1,10.5,,112.0,
1999-04-01,Andhra Pradesh,Hyderabad,13.2,27.5,,247.0,
1999-04-01,Andhra Pradesh,Hyderabad,17.9,49.0,,354.0,
1999-04-01,Andhra Pradesh,Hyderabad,15.1,25.3,,314.0,
1999-04-01,Andhra Pradesh,Hyderabad,14.3,21.6,,301.0,
1999-04-01,Andhra Pradesh,Hyderabad,9.4,13.4,,144.0,
1999-04-01,Andhra Pradesh,Hyderabad,21.1,35.4,,388.0,
1999-04-01,Andhra Pradesh,Vishakhapatnam,12.4,11.6,,205.0,
1999-04-01,Andhra Pradesh,Vishakhapatnam,16.6,10.4,,132.0,
1999-04-01,Andhra Pradesh,Vishakhapatnam,13.7,7.2,,110.0,
1999-05-01,Andhra Pradesh,Hyderabad,10.2,9.7,,219.0,
1999-05-01,Andhra Pradesh,Hyderabad,22.5,30.5,,746.0,
1999-05-01,Andhra Pradesh,Hyderabad,9.0,8.2,,455.0,
1999-05-01,Andhra Pradesh,Hyderabad,8.1,17.8,,199.0,
1999-05-01,Andhra Pradesh,Hyderabad,6.7,6.6,,118.0,
1999-05-01,Andhra Pradesh,Hyderabad,10.5,22.5,,199.0,
1999-05-01,Andhra Pradesh,Vishakhapatnam,14.1,18.1,,248.0,
1999-05-01,Andhra Pradesh,Vishakhapatnam,16.2,13.8,,136.0,
1999-05-01,Andhra Pradesh,Vishakhapatnam,15.6,10.0,,140.0,
1999-06-01,Andhra Pradesh,Hyderabad,10.6,15.5,,165.0,
1999-06-01,Andhra Pradesh,Hyderabad,22.0,21.7,,782.0,
1999-06-01,Andhra Pradesh,Hyderabad,7.4,23.4,,252.0,
1999-06-01,Andhra Pradesh,Hyderabad,10.4,21.3,,126.0,
1999-06-01,Andhra Pradesh,Hyderabad,6.0,4.7,,100.0,
1999-06-01,Andhra Pradesh,Hyderabad,24.7,44.0,,206.0,
1999-06-01,Andhra Pradesh,Vishakhapatnam,18.0,20.5,,250.0,
1999-06-01,Andhra Pradesh,Vishakhapatnam,15.8,12.3,,148.0,
1999-06-01,Andhra Pradesh,Vishakhapatnam,12.8,8.0,,132.0,
1999-07-01,Andhra Pradesh,Hyderabad,8.4,8.6,,131.0,
1999-07-01,Andhra Pradesh,Hyderabad,19.0,12.7,,635.0,
1999-07-01,Andhra Pradesh,Hyderabad,13.4,11.8,,290.0,
1999-07-01,Andhra Pradesh,Hyderabad,7.1,26.5,,153.0,
1999-07-01,Andhra Pradesh,Hyderabad,6.8,9.3,,72.0,
1999-07-01,Andhra Pradesh,Hyderabad,9.3,22.8,,117.0,
1999-07-01,Andhra Pradesh,Vishakhapatnam,23.3,17.7,,195.0,
1999-07-01,Andhra Pradesh,Vishakhapatnam,17.4,11.0,,136.0,
1999-07-01,Andhra Pradesh,Vishakhapatnam,27.7,10.6,,127.0,
1999-08-01,Andhra Pradesh,Hyderabad,9.9,10.2,,110.0,
1999-08-01,Andhra Pradesh,Hyderabad,11.1,14.9,,333.0,
1999-08-01,Andhra Pradesh,Hyderabad,11.4,36.4,,139.0,
1999-08-01,Andhra Pradesh,Hyderabad,7.8,20.2,,136.0,
1999-08-01,Andhra Pradesh,Hyderabad,6.6,8.1,,90.0,
1999-08-01,Andhra Pradesh,Hyderabad,11.2,45.2,,135.0,
1999-08-01,Andhra Pradesh,Vishakhapatnam,19.7,17.6,,196.0,
1999-08-01,Andhra Pradesh,Vishakhapatnam,10.2,11.5,,113.0,
1999-08-01,Andhra Pradesh,Vishakhapatnam,11.7,8.4,,89.0,
1999-09-01,Andhra Pradesh,Hyderabad,7.9,6.2,,118.0,
1999-09-01,Andhra Pradesh,Hyderabad,8.8,6.9,,278.0,
1999-09-01,Andhra Pradesh,Hyderabad,12.3,11.7,,189.0,
1999-09-01,Andhra Pradesh,Vishakhapatnam,8.8,9.2,,66.0,
1999-09-01,Andhra Pradesh,Hyderabad,8.0,22.7,,115.0,
1999-09-01,Andhra Pradesh,Hyderabad,6.5,9.7,,79.0,
1999-09-01,Andhra Pradesh,Hyderabad,16.0,34.1,,126.0,
1999-09-01,Andhra Pradesh,Vishakhapatnam,17.8,15.0,,177.0,
1999-09-01,Andhra Pradesh,Vishakhapatnam,10.5,8.0,,106.0,
1999-10-01,Andhra Pradesh,Hyderabad,9.9,8.5,,117.0,
1999-10-01,Andhra Pradesh,Hyderabad,9.8,11.8,,324.0,
1999-10-01,Andhra Pradesh,Hyderabad,9.7,10.8,,255.0,
1999-10-01,Andhra Pradesh,Vishakhapatnam,19.7,11.1,,71.0,
1999-10-01,Andhra Pradesh,Vishakhapatnam,10.2,11.8,,68.0,
1999-10-01,Andhra Pradesh,Vishakhapatnam,9.7,12.9,,116.0,
1999-10-01,Andhra Pradesh,Hyderabad,8.0,7.6,,70.0,
1999-10-01,Andhra Pradesh,Hyderabad,6.0,4.3,,97.0,
1999-10-01,Andhra Pradesh,Hyderabad,16.2,30.7,,121.0,
1999-11-01,Andhra Pradesh,Hyderabad,8.2,16.1,,111.0,
1999-11-01,Andhra Pradesh,Hyderabad,9.3,22.5,,328.0,
1999-11-01,Andhra Pradesh,Hyderabad,5.1,17.4,,214.0,
1999-11-01,Andhra Pradesh,Vishakhapatnam,24.6,16.0,,102.0,
1999-11-01,Andhra Pradesh,Vishakhapatnam,15.2,20.8,,114.0,
1999-11-01,Andhra Pradesh,Vishakhapatnam,17.2,23.3,,239.0,
1999-11-01,Andhra Pradesh,Hyderabad,15.4,12.8,,156.0,
1999-11-01,Andhra Pradesh,Hyderabad,9.2,8.3,,86.0,
1999-11-01,Andhra Pradesh,Hyderabad,21.2,49.8,,194.0,
1999-12-01,Andhra Pradesh,Hyderabad,9.5,11.5,,114.0,
1999-12-01,Andhra Pradesh,Hyderabad,9.6,33.1,,347.0,
1999-12-01,Andhra Pradesh,Hyderabad,13.3,18.7,,246.0,
1999-12-01,Andhra Pradesh,Vishakhapatnam,34.0,15.5,,105.0,
1999-12-01,Andhra Pradesh,Vishakhapatnam,15.8,14.1,,106.0,
1999-12-01,Andhra Pradesh,Vishakhapatnam,23.1,20.9,,253.0,
1999-12-01,Andhra Pradesh,Hyderabad,23.6,22.8,,174.0,
1999-12-01,Andhra Pradesh,Hyderabad,8.1,9.1,,99.0,
1999-12-01,Andhra Pradesh,Hyderabad,22.9,60.0,,218.0,
2000-01-01,Andhra Pradesh,Hyderabad,7.7,25.1,,375.0,
2000-01-01,Andhra Pradesh,Hyderabad,8.4,37.8,,99.0,
2000-01-01,Andhra Pradesh,Hyderabad,10.7,33.7,,130.0,
2000-01-01,Andhra Pradesh,Vishakhapatnam,23.1,21.6,,222.0,
2000-01-01,Andhra Pradesh,Vishakhapatnam,10.9,24.2,,129.0,
2000-01-01,Andhra Pradesh,Vishakhapatnam,37.5,15.3,,127.0,
2000-01-01,Andhra Pradesh,Hyderabad,22.6,14.9,,167.0,
2000-01-01,Andhra Pradesh,Hyderabad,7.6,6.1,,107.0,
2000-01-01,Andhra Pradesh,Hyderabad,28.7,41.5,,248.0,
2000-02-01,Andhra Pradesh,Hyderabad,6.4,25.2,,232.0,
2000-02-01,Andhra Pradesh,Hyderabad,7.3,13.5,,245.0,
2000-02-01,Andhra Pradesh,Hyderabad,45.4,52.3,,241.0,
2000-02-01,Andhra Pradesh,Vishakhapatnam,16.8,28.1,,112.0,
2000-02-01,Andhra Pradesh,Vishakhapatnam,13.1,20.5,,90.0,
2000-02-01,Andhra Pradesh,Vishakhapatnam,28.1,17.8,,85.0,
2000-02-01,Andhra Pradesh,Hyderabad,13.5,15.1,,170.0,
2000-02-01,Andhra Pradesh,Hyderabad,6.3,3.7,,96.0,
2000-02-01,Andhra Pradesh,Hyderabad,11.3,36.3,,200.0,
2000-03-01,Andhra Pradesh,Hyderabad,10.4,55.2,,367.0,
2000-03-01,Andhra Pradesh,Hyderabad,9.0,13.5,,152.0,
2000-03-01,Andhra Pradesh,Hyderabad,28.9,82.2,,139.0,
2000-03-01,Andhra Pradesh,Vishakhapatnam,18.4,29.5,,169.0,
2000-03-01,Andhra Pradesh,Vishakhapatnam,14.3,22.5,,89.0,
2000-03-01,Andhra Pradesh,Vishakhapatnam,35.0,20.5,,103.0,
2000-03-01,Andhra Pradesh,Hyderabad,10.9,12.2,,207.0,
2000-03-01,Andhra Pradesh,Hyderabad,7.4,6.4,,102.0,
2000-03-01,Andhra Pradesh,Hyderabad,23.1,31.1,,256.0,
2000-04-01,Andhra Pradesh,Hyderabad,16.0,23.9,,278.0,
2000-04-01,Andhra Pradesh,Hyderabad,8.0,16.4,,144.0,
2000-04-01,Andhra Pradesh,Hyderabad,10.4,23.4,,175.0,
2000-04-01,Andhra Pradesh,Vishakhapatnam,11.1,17.1,,155.0,
2000-04-01,Andhra Pradesh,Vishakhapatnam,18.1,16.0,,73.0,
2000-04-01,Andhra Pradesh,Vishakhapatnam,14.3,12.4,,61.0,
2000-04-01,Andhra Pradesh,Hyderabad,12.5,11.9,,165.0,
2000-04-01,Andhra Pradesh,Hyderabad,9.7,5.8,,104.0,
2000-04-01,Andhra Pradesh,Hyderabad,21.1,21.9,,171.0,
2000-05-01,Andhra Pradesh,Hyderabad,13.8,26.3,,246.0,
2000-05-01,Andhra Pradesh,Hyderabad,10.7,13.8,,140.0,
2000-05-01,Andhra Pradesh,Hyderabad,16.2,36.7,,164.0,
2000-05-01,Andhra Pradesh,Vishakhapatnam,22.7,33.4,,132.0,
2000-05-01,Andhra Pradesh,Vishakhapatnam,14.2,16.0,,65.0,
2000-05-01,Andhra Pradesh,Vishakhapatnam,22.1,12.0,,62.0,
2000-05-01,Andhra Pradesh,Hyderabad,12.7,17.4,,167.0,
2000-05-01,Andhra Pradesh,Hyderabad,6.7,7.8,,88.0,
2000-05-01,Andhra Pradesh,Hyderabad,13.5,24.4,,194.0,
2000-06-01,Andhra Pradesh,Hyderabad,9.8,20.6,,291.0,
2000-06-01,Andhra Pradesh,Hyderabad,21.0,31.4,,104.0,
2000-06-01,Andhra Pradesh,Hyderabad,15.5,23.6,,131.0,
2000-06-01,Andhra Pradesh,Vishakhapatnam,16.5,27.3,,125.0,
2000-06-01,Andhra Pradesh,Vishakhapatnam,17.8,16.3,,56.0,
2000-06-01,Andhra Pradesh,Vishakhapatnam,11.5,12.7,,67.0,
2000-06-01,Andhra Pradesh,Hyderabad,11.6,11.5,,166.0,
2000-06-01,Andhra Pradesh,Hyderabad,6.6,4.3,,76.0,
2000-06-01,Andhra Pradesh,Hyderabad,12.7,11.4,,122.0,
2000-07-01,Andhra Pradesh,Hyderabad,10.0,22.1,,138.0,
2000-07-01,Andhra Pradesh,Hyderabad,17.2,19.8,,86.0,
2000-07-01,Andhra Pradesh,Hyderabad,11.0,16.2,,124.0,
2000-07-01,Andhra Pradesh,Vishakhapatnam,13.0,25.9,,108.0,
2000-07-01,Andhra Pradesh,Vishakhapatnam,10.9,17.3,,52.0,
2000-07-01,Andhra Pradesh,Vishakhapatnam,10.9,10.1,,45.0,
2000-07-01,Andhra Pradesh,Hyderabad,9.3,8.5,,105.0,
2000-07-01,Andhra Pradesh,Hyderabad,6.6,5.0,,61.0,
2000-07-01,Andhra Pradesh,Hyderabad,8.8,10.5,,100.0,
2000-08-01,Andhra Pradesh,Hyderabad,9.9,39.0,,207.0,
2000-08-01,Andhra Pradesh,Hyderabad,23.3,16.7,,64.0,
2000-08-01,Andhra Pradesh,Hyderabad,18.566342246525863,28.17387112641417,,134.0,
2000-08-01,Andhra Pradesh,Vishakhapatnam,17.2,32.9,,111.0,
2000-08-01,Andhra Pradesh,Vishakhapatnam,15.8,20.4,,44.0,
2000-08-01,Andhra Pradesh,Vishakhapatnam,26.1,15.5,,78.0,
2000-08-01,Andhra Pradesh,Hyderabad,8.5,11.6,,192.0,
2000-08-01,Andhra Pradesh,Hyderabad,7.5,8.8,,124.0,
2000-08-01,Andhra Pradesh,Hyderabad,8.6,17.1,,169.0,
2000-09-01,Andhra Pradesh,Hyderabad,9.5,55.4,,163.0,
2000-09-01,Andhra Pradesh,Hyderabad,12.5,11.2,,83.0,
2000-09-01,Andhra Pradesh,Hyderabad,9.0,24.1,,90.0,
2000-09-01,Andhra Pradesh,Vishakhapatnam,12.3,27.2,,105.0,
2000-09-01,Andhra Pradesh,Vishakhapatnam,13.3,20.5,,68.0,
2000-09-01,Andhra Pradesh,Vishakhapatnam,12.2,16.7,,76.0,
2000-09-01,Andhra Pradesh,Hyderabad,7.9,12.5,,237.0,
